name,bpp,profile,real/fake,time(sec)
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/104719_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/104733_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/104819_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/104833_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/104919_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/104933_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105019_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105033_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105119_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105133_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105219_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105233_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105319_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105333_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105419_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105433_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105519_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105533_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105619_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105633_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105719_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105733_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105819_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105833_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105919_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/105933_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/106019_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/106033_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/106119_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/106133_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/106219_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/106233_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/106319_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/crn/1_fake/106333_output.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00036.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00050.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00136.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00150.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00236.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00250.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00336.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00350.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00436.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00450.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00536.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00550.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00636.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00650.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00736.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00750.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00836.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00850.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00936.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/00950.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01036.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01050.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01136.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01150.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01236.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01250.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01336.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01350.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01436.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01450.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01536.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01550.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01636.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01650.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01736.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01750.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01836.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01850.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01936.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/0_real/01950.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000039.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000053.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000139.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000153.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000239.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000253.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000339.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000353.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000439.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000453.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000539.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000553.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000639.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000653.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000739.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000753.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000839.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000853.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000939.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/000953.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001039.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001053.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001139.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001153.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001239.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001253.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001339.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001353.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001439.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001453.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001539.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001553.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001639.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001653.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001739.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001753.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001839.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001853.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001939.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/car/1_fake/001953.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/00467.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/00592.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/01557.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/01678.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/02540.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/02691.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/03619.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/03713.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/04872.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/04991.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/05830.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/05961.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/06760.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/06909.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/07870.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/07991.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/08736.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/08934.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/09901.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/10105.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/11058.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/11203.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/12072.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/12241.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/13017.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/13108.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/13904.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/14011.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/14910.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/15059.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/15793.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/15941.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/16857.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/16964.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/17681.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/17820.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/18489.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/18661.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/19482.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/0_real/19572.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000045.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000059.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000145.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000159.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000245.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000259.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000345.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000359.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000445.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000459.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000545.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000559.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000645.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000659.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000745.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000759.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000845.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000859.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000945.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/000959.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001045.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001059.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001145.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001159.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001245.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001259.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001345.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001359.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001445.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001459.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001545.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001559.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001645.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001659.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001745.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001759.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001845.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001859.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001945.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/cat/1_fake/001959.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/00518.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/00706.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/01602.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/01730.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/02585.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/02776.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/03655.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/03793.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/04929.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/05025.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/05906.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/06021.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/06802.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/06999.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/07901.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/08080.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/08812.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/09016.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/09987.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/10187.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/11115.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/11247.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/12120.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/12283.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/13046.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/13173.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/13965.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/14071.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/14955.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/15102.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/15847.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/16001.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/16899.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/17011.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/17761.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/17882.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/18558.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/18731.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/19511.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/0_real/19628.png,12,simple,real,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000051.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000065.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000151.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000165.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000251.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000265.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000351.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000365.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000451.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000465.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000551.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000565.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000651.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000665.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000751.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000765.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000851.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000865.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000951.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/000965.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001051.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001065.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001151.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001165.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001251.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001265.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001351.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001365.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001451.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001465.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001551.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001565.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001651.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001665.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001751.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001765.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001851.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001865.png,12,simple,fake,
../CNNDetection/dataset/test/compressed_images/bpp12/stylegan2/church/1_fake/001951.png,12,simple,fake,
